genre,genre_id,movie_id
"Comedy",35,22897
"Romance",10749,22897
"Crime",80,298
"Thriller",53,298
"Adventure",12,7484
"Animation",16,7484
"Family",10751,7484
"Adventure",12,157350
"Action",28,157350
"Science Fiction",878,157350
"Comedy",35,114065
"Music",10402,114065
"War",10752,853
"Adventure",12,10159
"Action",28,10159
"Comedy",35,10159
"Thriller",53,10159
"Adventure",12,9593
"Fantasy",14,9593
"Action",28,9593
"Comedy",35,9593
"Family",10751,9593
"Drama",18,1904
"History",36,1904
"Romance",10749,1904
"Action",28,9615
"Crime",80,9615
"Drama",18,9615
"Thriller",53,9615
"Drama",18,51052
"Animation",16,51052
"Family",10751,51052
"Comedy",35,51052
"Action",28,20504
"Thriller",53,20504
"Science Fiction",878,20504
"Fantasy",14,297
"Drama",18,297
"Mystery",9648,297
"Action",28,9884
"Thriller",53,9884
"Drama",18,9884
"Drama",18,16858
"Music",10402,16858
"Adventure",12,62764
"Fantasy",14,62764
"Drama",18,62764
"Comedy",35,62764
"Science Fiction",878,62764
"Family",10751,62764
"Action",28,22538
"Adventure",12,22538
"Comedy",35,22538
"Adventure",12,2157
"Family",10751,2157
"Science Fiction",878,2157
"Action",28,9341
"Thriller",53,9341
"Adventure",12,9341
"Science Fiction",878,9341
"Fantasy",14,12107
"Comedy",35,12107
"Romance",10749,12107
"Science Fiction",878,12107
"Mystery",9648,9637
"Adventure",12,9637
"Comedy",35,9637
"Action",28,49049
"Science Fiction",878,49049
"Comedy",35,9339
"Drama",18,9339
"Fantasy",14,9339
"Romance",10749,9339
"Horror",27,16281
"Comedy",35,16281
"Fantasy",14,16281
"Adventure",12,8247
"Fantasy",14,8247
"Science Fiction",878,8247
"Adventure",12,11253
"Fantasy",14,11253
"Science Fiction",878,11253
"Crime",80,1949
"Drama",18,1949
"Mystery",9648,1949
"Thriller",53,1949
"Science Fiction",878,8452
"Fantasy",14,310
"Comedy",35,310
"Thriller",53,27578
"Adventure",12,27578
"Action",28,27578
"Adventure",12,954
"Action",28,954
"Thriller",53,954
"Science Fiction",878,70160
"Adventure",12,70160
"Fantasy",14,70160
"Comedy",35,45243
"Action",28,364
"Fantasy",14,364
"Comedy",35,7518
"Animation",16,7518
"Family",10751,7518
"Comedy",35,99826
"Drama",18,99826
"Animation",16,11544
"Family",10751,11544
"Comedy",35,9986
"Family",10751,9986
"Fantasy",14,9986
"Action",28,8656
"Drama",18,8656
"Romance",10749,8656
"Action",28,146216
"Comedy",35,146216
"Crime",80,146216
"Thriller",53,146216
"Comedy",35,9291
"Drama",18,9291
"Comedy",35,55301
"Fantasy",14,55301
"Family",10751,55301
"Music",10402,55301
"Animation",16,55301
"Comedy",35,109418
"Action",28,11665
"Comedy",35,11665
"Thriller",53,11665
"Drama",18,6964
"Comedy",35,6964
"Romance",10749,6964
"Drama",18,11324
"Thriller",53,11324
"Mystery",9648,11324
"Comedy",35,12193
"Romance",10749,12193
"Drama",18,12193
"Animation",16,9928
"Comedy",35,9928
"Family",10751,9928
"Science Fiction",878,9928
"Action",28,754
"Crime",80,754
"Science Fiction",878,754
"Thriller",53,754
"Fantasy",14,10202
"Comedy",35,10202
"Family",10751,10202
"Romance",10749,10202
"Thriller",53,4147
"Crime",80,4147
"Drama",18,4147
"Romance",10749,50546
"Comedy",35,50546
"Action",28,1701
"Thriller",53,1701
"Crime",80,1701
"Mystery",9648,13027
"Thriller",53,13027
"Action",28,13027
"Drama",18,2289
"Comedy",35,9574
"Family",10751,9574
"Science Fiction",878,9574
"Horror",27,11618
"Thriller",53,11618
"Fantasy",14,11618
"Mystery",9648,11618
"Animation",16,2300
"Comedy",35,2300
"Drama",18,2300
"Family",10751,2300
"Fantasy",14,2300
"Action",28,12096
"Comedy",35,12096
"Crime",80,12096
"Mystery",9648,12096
"Family",10751,12096
"Drama",18,10200
"Science Fiction",878,10200
"Thriller",53,10200
"Action",28,4965
"Science Fiction",878,4965
"Thriller",53,4965
"Action",28,8834
"Drama",18,8834
"Mystery",9648,8834
"Thriller",53,8834
"War",10752,228150
"Drama",18,228150
"Action",28,228150
"Action",28,6068
"Adventure",12,6068
"Comedy",35,6068
"Romance",10749,6068
"Comedy",35,41515
"Family",10751,41515
"Animation",16,41515
"Adventure",12,41515
"Western",37,9023
"Animation",16,9023
"Adventure",12,9023
"Comedy",35,9023
"Family",10751,9023
"Comedy",35,38317
"Romance",10749,38317
"Family",10751,38317
"Drama",18,14462
"Thriller",53,14462
"Mystery",9648,14462
"Romance",10749,161795
"Drama",18,161795
"Animation",16,159824
"Comedy",35,159824
"Family",10751,159824
"Animation",16,49948
"Family",10751,49948
"Music",10402,49948
"Science Fiction",878,2135
"Adventure",12,2135
"Action",28,2135
"Action",28,9822
"Adventure",12,9822
"Family",10751,9822
"Fantasy",14,9822
"Action",28,9705
"Crime",80,9705
"Thriller",53,9705
"Action",28,1656
"Adventure",12,1656
"Drama",18,12159
"Fantasy",14,12159
"Romance",10749,12159
"Comedy",35,9678
"Fantasy",14,9678
"Romance",10749,9678
"Adventure",12,4442
"Fantasy",14,4442
"Action",28,4442
"Comedy",35,4442
"Thriller",53,4442
"Comedy",35,75
"Fantasy",14,75
"Science Fiction",878,75
"Mystery",9648,330770
"Drama",18,330770
"Horror",27,330770
"Action",28,9433
"Adventure",12,9433
"Drama",18,9433
"Action",28,19959
"Science Fiction",878,19959
"Thriller",53,19959
"Drama",18,11973
"Thriller",53,11973
"Action",28,11228
"Adventure",12,11228
"Thriller",53,11228
"Animation",16,77951
"Family",10751,77951
"Adventure",12,77951
"Action",28,5491
"Science Fiction",878,5491
"War",10752,5491
"Animation",16,10715
"Comedy",35,10715
"Family",10751,10715
"Drama",18,10197
"Music",10402,10197
"Romance",10749,10197
"Action",28,9562
"Adventure",12,9562
"Science Fiction",878,9562
"Drama",18,9922
"Adventure",12,9922
"Adventure",12,9447
"Comedy",35,9447
"Drama",18,9447
"Family",10751,9447
"Fantasy",14,9447
"Fantasy",14,274854
"Action",28,274854
"Adventure",12,274854
"Adventure",12,9992
"Fantasy",14,9992
"Animation",16,9992
"Family",10751,9992
"Documentary",99,36970
"Family",10751,36970
"Thriller",53,10077
"Science Fiction",878,10077
"Adventure",12,10077
"Action",28,10077
"Action",28,76649
"Adventure",12,76649
"History",36,76649
"Romance",10749,76649
"Drama",18,76649
"Comedy",35,293644
"Animation",16,293644
"Action",28,15074
"Adventure",12,15074
"Drama",18,15074
"Thriller",53,15074
"Drama",18,453
"Romance",10749,453
"Family",10751,8587
"Animation",16,8587
"Drama",18,8587
"Adventure",12,72545
"Action",28,72545
"Science Fiction",878,72545
"Animation",16,109451
"Family",10751,109451
"Comedy",35,109451
"Crime",80,9533
"Thriller",53,9533
"Horror",27,9533
"Western",37,2023
"Adventure",12,2023
"Comedy",35,71880
"Comedy",35,9557
"Action",28,584
"Crime",80,584
"Thriller",53,584
"Adventure",12,309809
"Animation",16,309809
"Fantasy",14,309809
"Science Fiction",878,4858
"Thriller",53,4858
"Action",28,17711
"Adventure",12,17711
"Animation",16,17711
"Comedy",35,17711
"Family",10751,17711
"Animation",16,328111
"Family",10751,328111
"Adventure",12,36657
"Action",28,36657
"Science Fiction",878,36657
"Fantasy",14,8698
"Action",28,8698
"Thriller",53,8698
"Science Fiction",878,8698
"Animation",16,93456
"Comedy",35,93456
"Family",10751,93456
"Action",28,602
"Adventure",12,602
"Science Fiction",878,602
"Adventure",12,330
"Action",28,330
"Science Fiction",878,330
"Family",10751,953
"Animation",16,953
"Drama",18,9693
"Action",28,9693
"Thriller",53,9693
"Science Fiction",878,9693
"Comedy",35,7301
"Drama",18,7301
"Romance",10749,7301
"Action",28,8909
"Thriller",53,8909
"Crime",80,8909
"Action",28,9802
"Adventure",12,9802
"Thriller",53,9802
"Animation",16,950
"Family",10751,950
"Comedy",35,950
"Adventure",12,950
"Comedy",35,1824
"Romance",10749,1824
"Family",10751,2976
"Comedy",35,2976
"Music",10402,2976
"Romance",10749,2976
"Horror",27,11026
"Mystery",9648,11026
"Thriller",53,11026
"Action",28,332
"Adventure",12,332
"Comedy",35,332
"Family",10751,332
"Thriller",53,75656
"Crime",80,75656
"Comedy",35,38365
"Comedy",35,594
"Drama",18,594
"Comedy",35,15189
"Family",10751,15189
"Action",28,11678
"Adventure",12,11678
"Thriller",53,11678
"Comedy",35,6538
"Drama",18,6538
"History",36,6538
"Animation",16,10555
"Action",28,10555
"Comedy",35,10555
"Family",10751,10555
"Drama",18,1125
"Comedy",35,4551
"Crime",80,4551
"Drama",18,612
"Action",28,612
"History",36,612
"Thriller",53,612
"Adventure",12,8592
"Action",28,8592
"Comedy",35,8592
"Thriller",53,8592
"Crime",80,8592
"Action",28,9567
"Drama",18,9567
"War",10752,9567
"Action",28,37821
"Comedy",35,37821
"Thriller",53,37821
"Romance",10749,37821
"Comedy",35,203801
"Action",28,203801
"Adventure",12,203801
"Comedy",35,2539
"Animation",16,9297
"Comedy",35,9297
"Family",10751,9297
"Fantasy",14,9297
"Action",28,3172
"Comedy",35,3172
"Crime",80,3172
"Romance",10749,3172
"Crime",80,325789
"Drama",18,325789
"Thriller",53,325789
"Action",28,6520
"Adventure",12,6520
"Drama",18,6520
"Romance",10749,6520
"Drama",18,1439
"History",36,1439
"Romance",10749,1439
"Fantasy",14,37958
"Action",28,37958
"Drama",18,37958
"Mystery",9648,2026
"Drama",18,2026
"Thriller",53,2026
"Crime",80,2026
"Animation",16,7450
"Action",28,7450
"Science Fiction",878,7450
"Family",10751,7450
"Adventure",12,7450
"Action",28,11375
"Adventure",12,11375
"Comedy",35,11375
"Thriller",53,11375
"Action",28,9425
"War",10752,9425
"Science Fiction",878,9425
"Action",28,25769
"Drama",18,25769
"Horror",27,25769
"Science Fiction",878,25769
"Thriller",53,25769
"Adventure",12,23685
"Fantasy",14,23685
"Animation",16,23685
"Action",28,23685
"Comedy",35,23685
"Action",28,11866
"Adventure",12,11866
"Drama",18,11866
"Thriller",53,11866
"Science Fiction",878,9741
"Thriller",53,9741
"Drama",18,9741
"Family",10751,211672
"Animation",16,211672
"Adventure",12,211672
"Comedy",35,211672
"Action",28,23629
"Fantasy",14,23629
"Thriller",53,23629
"Drama",18,113464
"History",36,113464
"War",10752,113464
"Crime",80,8688
"Mystery",9648,8688
"Science Fiction",878,10153
"Family",10751,153518
"Animation",16,153518
"Romance",10749,8676
"Comedy",35,8676
"Adventure",12,8676
"Comedy",35,20829
"Drama",18,20829
"Thriller",53,4349
"Action",28,4349
"Drama",18,4349
"Comedy",35,9718
"Comedy",35,10808
"Family",10751,10808
"Romance",10749,10808
"Fantasy",14,10808
"Action",28,197
"Drama",18,197
"History",36,197
"War",10752,197
"Drama",18,25
"War",10752,25
"Animation",16,35
"Comedy",35,35
"Family",10751,35
"Drama",18,11086
"Romance",10749,11086
"Action",28,10477
"Adventure",12,1997
"Drama",18,1997
"Family",10751,1997
"Drama",18,6947
"Mystery",9648,6947
"Thriller",53,6947
"Comedy",35,3050
"Family",10751,3050
"Fantasy",14,3050
"Drama",18,2675
"Thriller",53,2675
"Science Fiction",878,2675
"Mystery",9648,2675
"Adventure",12,809
"Animation",16,809
"Comedy",35,809
"Family",10751,809
"Fantasy",14,809
"Animation",16,920
"Adventure",12,920
"Comedy",35,920
"Family",10751,920
"Comedy",35,4806
"Romance",10749,4806
"Action",28,7451
"Adventure",12,7451
"Thriller",53,7451
"Animation",16,228165
"Adventure",12,228165
"Comedy",35,228165
"Family",10751,228165
"Action",28,3595
"Thriller",53,3595
"Drama",18,9697
"Thriller",53,9697
"Fantasy",14,9697
"Mystery",9648,9697
"Drama",18,16869
"Action",28,16869
"Thriller",53,16869
"War",10752,16869
"Adventure",12,879
"Fantasy",14,879
"Comedy",35,879
"Family",10751,879
"Action",28,1573
"Thriller",53,1573
"Action",28,9257
"Thriller",53,9257
"Crime",80,9257
"Drama",18,1903
"Mystery",9648,1903
"Romance",10749,1903
"Science Fiction",878,1903
"Thriller",53,1903
"Drama",18,18276
"Family",10751,18276
"Adventure",12,395
"Science Fiction",878,395
"Action",28,395
"Comedy",35,23398
"Family",10751,23398
"Animation",16,23398
"Fantasy",14,23398
"Music",10402,23398
"Action",28,10590
"History",36,10590
"War",10752,10590
"Action",28,117263
"Thriller",53,117263
"Science Fiction",878,200
"Action",28,200
"Adventure",12,200
"Thriller",53,200
"Action",28,44943
"Science Fiction",878,44943
"Adventure",12,587
"Fantasy",14,587
"Drama",18,587
"Fantasy",14,10395
"Drama",18,57212
"War",10752,57212
"War",10752,152760
"Drama",18,152760
"History",36,152760
"Action",28,152760
"Adventure",12,2756
"Action",28,2756
"Thriller",53,2756
"Science Fiction",878,2756
"Drama",18,33909
"Crime",80,33909
"Comedy",35,196867
"Drama",18,196867
"Family",10751,196867
"Horror",27,49017
"Action",28,49017
"Drama",18,49017
"Fantasy",14,49017
"War",10752,49017
"Drama",18,9882
"Action",28,9882
"Thriller",53,9882
"Crime",80,9882
"Adventure",12,2270
"Fantasy",14,2270
"Romance",10749,2270
"Family",10751,2270
"Adventure",12,978
"Drama",18,978
"History",36,978
"Comedy",35,44564
"Drama",18,44564
"Action",28,3132
"Adventure",12,3132
"Comedy",35,3132
"Thriller",53,3132
"Adventure",12,8814
"Action",28,8814
"Horror",27,8814
"Action",28,8427
"Adventure",12,8427
"Comedy",35,8427
"Thriller",53,8427
"Fantasy",14,52520
"Action",28,52520
"Horror",27,52520
"Comedy",35,80585
"Drama",18,80585
"Music",10402,80585
"Romance",10749,80585
"Drama",18,10592
"War",10752,10592
"Drama",18,11170
"Action",28,49021
"Adventure",12,49021
"Thriller",53,49021
"Action",28,11535
"Science Fiction",878,11535
"Thriller",53,11535
"Action",28,10550
"Adventure",12,10550
"Thriller",53,10550
"Thriller",53,11258
"Adventure",12,12610
"Animation",16,12610
"Action",28,12610
"Comedy",35,12610
"Family",10751,12610
"Animation",16,59981
"Music",10402,59981
"Family",10751,59981
"Crime",80,201088
"Drama",18,201088
"Mystery",9648,201088
"Mystery",9648,5137
"Action",28,5137
"Thriller",53,5137
"Science Fiction",878,5137
"Adventure",12,5137
"Crime",80,3093
"Mystery",9648,3093
"Thriller",53,3093
"Action",28,107846
"Thriller",53,107846
"Action",28,188207
"Adventure",12,188207
"Thriller",53,4614
"Action",28,4614
"Drama",18,4614
"Adventure",12,24021
"Fantasy",14,24021
"Drama",18,24021
"Romance",10749,24021
"Action",28,11371
"Crime",80,11371
"Thriller",53,11371
"Animation",16,20352
"Family",10751,20352
"Action",28,11517
"Comedy",35,11517
"Crime",80,11517
"Comedy",35,214756
"Action",28,37931
"Adventure",12,37931
"Comedy",35,37931
"Adventure",12,26428
"Drama",18,26428
"History",36,26428
"Adventure",12,9824
"Fantasy",14,9824
"Action",28,9824
"Comedy",35,9824
"Science Fiction",878,9824
"Comedy",35,48988
"Drama",18,9008
"Thriller",53,9008
"Action",28,300673
"Drama",18,300673
"History",36,300673
"Thriller",53,300673
"Comedy",35,6282
"Action",28,12113
"Drama",18,12113
"Thriller",53,12113
"Comedy",35,38778
"Action",28,72331
"Fantasy",14,72331
"Horror",27,72331
"Romance",10749,1844
"Drama",18,1844
"Mystery",9648,1844
"Mystery",9648,846
"Science Fiction",878,846
"Thriller",53,846
"Action",28,9703
"Adventure",12,9703
"Fantasy",14,9703
"War",10752,9703
"Drama",18,253331
"Drama",18,857
"History",36,857
"War",10752,857
"Action",28,136797
"Crime",80,136797
"Drama",18,136797
"Thriller",53,136797
"Comedy",35,3981
"Romance",10749,3981
"Animation",16,425
"Comedy",35,425
"Family",10751,425
"Adventure",12,425
"Drama",18,6171
"Horror",27,6171
"Science Fiction",878,6171
"Thriller",53,6171
"Action",28,9292
"Adventure",12,9292
"Comedy",35,9292
"History",36,72976
"Drama",18,72976
"Action",28,603
"Science Fiction",878,603
"Drama",18,568
"Fantasy",14,9021
"Comedy",35,9021
"Family",10751,9021
"Drama",18,82695
"Music",10402,82695
"Romance",10749,82695
"Comedy",35,9489
"Romance",10749,9489
"Comedy",35,12133
"Action",28,9342
"Adventure",12,9342
"Comedy",35,41733
"Drama",18,41733
"Drama",18,227306
"War",10752,227306
"Action",28,5551
"Adventure",12,5551
"Thriller",53,5551
"Action",28,9350
"Adventure",12,9350
"Thriller",53,9350
"Action",28,12138
"Adventure",12,12138
"Comedy",35,12138
"Thriller",53,12138
"Crime",80,12138
"Action",28,9208
"Adventure",12,9208
"Drama",18,9208
"Thriller",53,9208
"Fantasy",14,4244
"Comedy",35,4244
"Family",10751,4244
"Drama",18,1852
"History",36,1852
"Thriller",53,1852
"Drama",18,11820
"Romance",10749,11820
"Comedy",35,76493
"Mystery",9648,345
"Drama",18,345
"Crime",80,273248
"Drama",18,273248
"Mystery",9648,273248
"Western",37,273248
"Romance",10749,256591
"Comedy",35,256591
"Crime",80,256591
"Drama",18,256591
"Action",28,59962
"Comedy",35,59962
"Romance",10749,59962
"Science Fiction",878,36648
"Action",28,36648
"Horror",27,36648
"Thriller",53,36648
"Adventure",12,36648
"Fantasy",14,36648
"Action",28,1880
"Thriller",53,1880
"Comedy",35,9440
"Drama",18,9440
"Action",28,10783
"Adventure",12,10783
"Comedy",35,10783
"Crime",80,10783
"Romance",10749,10783
"Thriller",53,10783
"Action",28,71679
"Horror",27,71679
"Science Fiction",878,71679
"Action",28,10483
"Thriller",53,10483
"Science Fiction",878,10483
"Crime",80,11412
"Action",28,11412
"Mystery",9648,11412
"Thriller",53,11412
"Action",28,11983
"Adventure",12,11983
"Drama",18,11983
"Romance",10749,11983
"Thriller",53,11983
"Family",10751,6795
"Fantasy",14,6795
"Science Fiction",878,6795
"Adventure",12,6795
"Drama",18,550
"Horror",27,100241
"Thriller",53,100241
"Crime",80,257
"Drama",18,257
"Family",10751,257
"Action",28,9947
"Fantasy",14,9947
"Crime",80,189
"Thriller",53,189
"Drama",18,12618
"Romance",10749,12618
"Adventure",12,253412
"Drama",18,253412
"Crime",80,1427
"Fantasy",14,1427
"Drama",18,1427
"Comedy",35,818
"Crime",80,818
"Science Fiction",878,818
"Animation",16,16577
"Action",28,16577
"Family",10751,16577
"Science Fiction",878,16577
"Adventure",12,329
"Science Fiction",878,329
"Drama",18,12160
"Action",28,12160
"Western",37,12160
"Horror",27,78383
"Thriller",53,78383
"Action",28,9331
"Drama",18,9331
"Thriller",53,9331
"Action",28,300168
"Drama",18,300168
"Adventure",12,300168
"Comedy",35,9072
"Crime",80,9072
"Action",28,3536
"Drama",18,3536
"Thriller",53,3536
"War",10752,3536
"Comedy",35,9087
"Drama",18,9087
"Romance",10749,9087
"Comedy",35,12177
"Romance",10749,12177
"Drama",18,208869
"Action",28,208869
"Comedy",35,208869
"Crime",80,208869
"Animation",16,50359
"Comedy",35,50359
"Family",10751,50359
"Action",28,1271
"Adventure",12,1271
"War",10752,1271
"Comedy",35,693
"Romance",10749,693
"Comedy",35,14306
"Family",10751,14306
"Fantasy",14,497
"Drama",18,497
"Crime",80,497
"Action",28,11199
"Adventure",12,11199
"Comedy",35,11199
"Comedy",35,20943
"Romance",10749,20943
"Animation",16,9982
"Family",10751,9982
"Comedy",35,9982
"Mystery",9648,210577
"Thriller",53,210577
"Drama",18,210577
"Action",28,2501
"Drama",18,2501
"Mystery",9648,2501
"Thriller",53,2501
"Adventure",12,710
"Action",28,710
"Thriller",53,710
"Crime",80,2275
"Drama",18,2275
"Mystery",9648,2275
"Thriller",53,2275
"Comedy",35,37165
"Drama",18,37165
"Adventure",12,9837
"Animation",16,9837
"Drama",18,9837
"Family",10751,9837
"Music",10402,9837
"Comedy",35,10708
"Family",10751,10708
"Action",28,136400
"Comedy",35,136400
"Crime",80,136400
"Comedy",35,10992
"Family",10751,10992
"Action",28,9654
"Crime",80,9654
"Romance",10749,2642
"Comedy",35,2642
"Adventure",12,8916
"Animation",16,8916
"Comedy",35,8916
"Family",10751,8916
"Comedy",35,19899
"Romance",10749,19899
"Adventure",12,2119
"Comedy",35,9641
"Action",28,294254
"Action",28,2162
"Comedy",35,2162
"Thriller",53,2162
"Drama",18,38167
"Comedy",35,5994
"Drama",18,5994
"Romance",10749,5994
"Fantasy",14,5994
"Action",28,39514
"Adventure",12,39514
"Comedy",35,39514
"Crime",80,39514
"Thriller",53,39514
